marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
PCAT19	MKI67+ progenitor cell	0	0.973287208743069	0.737	0.003	0	4	0.734
PCOLCE	DCLK1+ progenitor cell	0	1.33778808561105	0.848	0.017	0	5	0.831
PCOLCE	PROCR+ progenitor cell	0	1.33778808561105	0.848	0.017	0	5	0.831
PDGFRB	Mural cell	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Pericyte	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Pericyte	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Pericyte	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Pericyte	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Fibroblast	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Stromal cell	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Fibroblast	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Epicardial cell	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Stellate cell	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Stromal cell	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Mural cell	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Fibrocartilage chondrocyte	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDGFRB	Pericyte	6.61310834002318e-174	1.42788052583833	0.755	0.028	1.27513955012327e-169	11	0.727
PDLIM1	Mitotic fetal germ cell	5.4357845579233e-162	1.40358159815221	0.868	0.213	1.04812797845877e-157	4	0.655
PDLIM1	CD141+CLEC9A+ dendritic cell	5.4357845579233e-162	1.40358159815221	0.868	0.213	1.04812797845877e-157	4	0.655
PECAM1	Activated endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Vasculature cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Vascular endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Vasculature cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	MKI67+ progenitor cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Vascular endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Lake et al.Science.Ex8	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Monocyte	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Vascular endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Vascular endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	vasa recta Endothelial cell (ECvr)	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Mature endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	glomerular Endothelial cell (ECg)	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Activated endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PECAM1	Endothelial cell	2.83577744782608e-285	1.55075992736551	0.93	0.123	5.46794607489825e-281	4	0.807
PELI1	Paneth cell	5.77347446678783e-58	1.27750287118284	0.683	0.097	1.11324134668603e-53	9	0.586
PELI1	CD1C-CD141- dendritic cell	5.77347446678783e-58	1.27750287118284	0.683	0.097	1.11324134668603e-53	9	0.586
PELI1	Neutrophil	5.77347446678783e-58	1.27750287118284	0.683	0.097	1.11324134668603e-53	9	0.586
PGRMC1	Oligodendrocyte	4.92854723141953e-278	0.784592847094392	0.668	0.128	9.50322477162314e-274	0	0.54
PHLDA1	Stem cell	3.04199790143129e-45	1.11632637117496	0.83	0.155	5.86558035353982e-41	11	0.675
PHLDA1	Interneuron	3.04199790143129e-45	1.11632637117496	0.83	0.155	5.86558035353982e-41	11	0.675
PHLDA1	Intestinal epithelial stem cell	3.04199790143129e-45	1.11632637117496	0.83	0.155	5.86558035353982e-41	11	0.675
PHLDA1	Oligodendrocyte	3.04199790143129e-45	1.11632637117496	0.83	0.155	5.86558035353982e-41	11	0.675
PIGR	B cell	0	1.87007753487981	0.905	0.219	0	0	0.686
PIGR	Airway secretory cell	0	1.87007753487981	0.905	0.219	0	0	0.686
PIK3IP1	Naive CD8+ T cell	1.13885903274139e-155	0.692997199773524	0.572	0.176	2.19594798693195e-151	1	0.396
PIK3IP1	Beta cell(¦Â cell)	1.13885903274139e-155	0.692997199773524	0.572	0.176	2.19594798693195e-151	1	0.396
PIM2	AXL+SIGLEC6+ dendritic cell	3.1067294519304e-39	0.474988028556615	0.508	0.069	5.99039572921219e-35	9	0.439
PLA2G1B	Acinar cell	3.75107622450101e-165	0.618537111147751	0.37	0.013	7.23282517608285e-161	6	0.357
PLAC9	PROCR+ progenitor cell	0	1.41101004751752	0.801	0.02	0	5	0.781
PLAC9	PROCR+ progenitor cell	1.04033194062912e-101	1.04279748115972	0.736	0.048	2.00596804792106e-97	11	0.688
PLBD1	Macrophage	0	0.882983914056407	0.738	0.045	0	2	0.693
PLBD1	Macrophage	0	0.882983914056407	0.738	0.045	0	2	0.693
PLBD1	Monocyte	0	0.882983914056407	0.738	0.045	0	2	0.693
PLBD1	CD1C+_B dendritic cell	0	0.882983914056407	0.738	0.045	0	2	0.693
PLCG2	Paneth cell	1.24773724879443e-14	0.581479859520785	0.794	0.333	2.40588696312541e-10	9	0.461
PLCG2	Paneth cell	5.26204275552906e-124	0.818514623108516	0.61	0.255	1.01462708412111e-119	1	0.355
PLCG2	Paneth cell	2.57720985842424e-22	0.730517086119621	0.647	0.328	4.96937604901363e-18	7	0.319
PLCG2	Natural killer T (NKT) cell	1.24773724879443e-14	0.581479859520785	0.794	0.333	2.40588696312541e-10	9	0.461
PLCG2	Natural killer T (NKT) cell	5.26204275552906e-124	0.818514623108516	0.61	0.255	1.01462708412111e-119	1	0.355
PLCG2	Natural killer T (NKT) cell	2.57720985842424e-22	0.730517086119621	0.647	0.328	4.96937604901363e-18	7	0.319
PLCG2	CD8+ T cell	1.24773724879443e-14	0.581479859520785	0.794	0.333	2.40588696312541e-10	9	0.461
PLCG2	CD8+ T cell	5.26204275552906e-124	0.818514623108516	0.61	0.255	1.01462708412111e-119	1	0.355
PLCG2	CD8+ T cell	2.57720985842424e-22	0.730517086119621	0.647	0.328	4.96937604901363e-18	7	0.319
PLIN2	CD1C-CD141- dendritic cell	2.03096949394355e-128	0.786891048444376	0.699	0.214	3.91611537822195e-124	3	0.485
PLIN2	Natural killer T (NKT) cell	2.03096949394355e-128	0.786891048444376	0.699	0.214	3.91611537822195e-124	3	0.485
PLIN2	Paneth cell	2.03096949394355e-128	0.786891048444376	0.699	0.214	3.91611537822195e-124	3	0.485
PLIN2	Leydig precursor cell	2.03096949394355e-128	0.786891048444376	0.699	0.214	3.91611537822195e-124	3	0.485
PLVAP	Vasculature cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Vasculature cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Vascular endothelial cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Endothelial cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Endothelial cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Endothelial cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Vascular endothelial cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Microglial cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Endothelial cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	glomerular Endothelial cell (ECg)	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	MKI67+ progenitor cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Endothelial cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLVAP	Endothelial cell	0	1.72891459015732	0.798	0.009	0	4	0.789
PLXDC2	Microglial cell	0	0.745295239527035	0.746	0.076	0	2	0.67
PLXDC2	Monocyte	0	0.745295239527035	0.746	0.076	0	2	0.67
PMP22	Schwann cell	7.59766980088207e-210	1.35647005577773	0.942	0.145	1.46498269100608e-205	5	0.797
PMP22	Mast cell	7.59766980088207e-210	1.35647005577773	0.942	0.145	1.46498269100608e-205	5	0.797
POU2AF1	Secretory progenitor cell	4.04384361170639e-241	0.880996389619568	0.762	0.021	7.79733925209227e-237	9	0.741
POU2AF1	B cell	4.04384361170639e-241	0.880996389619568	0.762	0.021	7.79733925209227e-237	9	0.741
POU2AF1	B cell	4.04384361170639e-241	0.880996389619568	0.762	0.021	7.79733925209227e-237	9	0.741
POU2AF1	Plasma cell	4.04384361170639e-241	0.880996389619568	0.762	0.021	7.79733925209227e-237	9	0.741
PPP1R14A	AXL+SIGLEC6+ dendritic cell	1.8384678225645e-215	1.69775521323056	0.943	0.035	3.54493365546888e-211	11	0.908
PRDM1	B cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	B cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	CD8+ T cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	CD8+ T cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	T helper(Th) cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	T helper(Th) cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Germ cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Germ cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Effector CD8+ T cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Effector CD8+ T cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Mitotic fetal germ cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Mitotic fetal germ cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Primordial germ cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Primordial germ cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Effector CD4+ T cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Effector CD4+ T cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Antibody-secreting cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Antibody-secreting cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Epithelial cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Epithelial cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Cancer cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Cancer cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Antibody-secreting cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Antibody-secreting cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Plasma cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Plasma cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRDM1	Germ cell	1.64129782626485e-175	0.614524396774544	0.427	0.063	3.16475046860389e-171	1	0.364
PRDM1	Germ cell	5.04247148952016e-42	0.967541061241394	0.73	0.141	9.72289352609277e-38	9	0.589
PRELP	Stromal cell	0	1.59018029416487	0.885	0.008	0	5	0.877
PRSS8	Epithelial cell	0	0.829331553234258	0.667	0.034	0	0	0.633
PTGS1	Mast cell	0	0.697226933006516	0.566	0.012	0	3	0.554
PTGS1	Microglial cell	0	0.697226933006516	0.566	0.012	0	3	0.554
PTGS1	CD1C+_A dendritic cell	0	0.697226933006516	0.566	0.012	0	3	0.554
PTPN1	Natural killer T (NKT) cell	2.43376921288698e-07	0.314255277388958	0.301	0.163	0.00469279379628867	7	0.138
PTPRB	Endothelial cell	0	1.10220615472185	0.675	0.007	0	4	0.668
PTPRB	Natural killer T (NKT) cell	0	1.10220615472185	0.675	0.007	0	4	0.668
PTPRB	Endothelial cell	0	1.10220615472185	0.675	0.007	0	4	0.668
PTPRB	MKI67+ progenitor cell	0	1.10220615472185	0.675	0.007	0	4	0.668
PTPRC	White blood cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	White blood cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Immune cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Immune cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	T cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	T cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Hematopoietic cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Hematopoietic cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Microglial cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Microglial cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Microglial cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Microglial cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Microglial cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Microglial cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Macrophage	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Macrophage	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	T cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	T cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Cytotoxic T cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Cytotoxic T cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Immune cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Immune cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Macrophage	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Macrophage	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Endothelial cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Endothelial cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Plasma cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Plasma cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	T cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	T cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Immune cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Immune cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Hematopoietic cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Hematopoietic cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Immune cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Immune cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Myeloid cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Myeloid cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Macrophage	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Macrophage	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Immune cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Immune cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Macrophage	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Macrophage	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Immune cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Immune cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Monocyte	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Monocyte	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	B cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	B cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Natural killer cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Natural killer cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Leukocyte	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Leukocyte	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Leukocyte	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Leukocyte	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	B cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	B cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Leukocyte	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Leukocyte	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	T cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	T cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Hematopoietic cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Hematopoietic cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Antigen-presenting cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Antigen-presenting cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	CD1C-CD141- dendritic cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	CD1C-CD141- dendritic cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
PTPRC	Paneth cell	1.61162049235406e-218	1.02760709569944	0.705	0.25	3.10752663335709e-214	1	0.455
PTPRC	Paneth cell	5.03602584004782e-11	0.331624162154974	0.595	0.349	9.7104650247802e-07	7	0.246
RAC2	Natural killer T (NKT) cell	5.79929401550511e-168	0.795938125899565	0.672	0.151	1.11821987206969e-163	3	0.521
RAC2	Paneth cell	5.79929401550511e-168	0.795938125899565	0.672	0.151	1.11821987206969e-163	3	0.521
RALGPS2	B cell	1.00770821174364e-86	0.531729772071499	0.556	0.037	1.94306297388409e-82	9	0.519
RAMP2	Theca interna cell	0	1.70821860049271	0.872	0.006	0	4	0.866
RAMP2	PROCR+ progenitor cell	0	1.70821860049271	0.872	0.006	0	4	0.866
RAMP2	MKI67+ progenitor cell	0	1.70821860049271	0.872	0.006	0	4	0.866
RAMP3	MKI67+ progenitor cell	0	1.46740732369092	0.807	0.003	0	4	0.804
RAMP3	Astrocyte	0	1.46740732369092	0.807	0.003	0	4	0.804
RARRES2	Acinar cell	0	2.06796420658114	0.953	0.025	0	5	0.928
REL	Gonadal endothelial cell	2.57299554679593e-10	0.434667577605839	0.431	0.241	4.96125001333191e-06	7	0.19
REL	Natural killer T (NKT) cell	2.57299554679593e-10	0.434667577605839	0.431	0.241	4.96125001333191e-06	7	0.19
REL	Meiotic prophase fetal germ cell	2.57299554679593e-10	0.434667577605839	0.431	0.241	4.96125001333191e-06	7	0.19
REL	Regulatory T(Treg) cell	2.57299554679593e-10	0.434667577605839	0.431	0.241	4.96125001333191e-06	7	0.19
RGS1	Microglial cell	1.14416047851268e-18	0.82945996369666	0.921	0.484	2.20617023466815e-14	9	0.437
RGS1	Microglial cell	1.18208572317938e-170	0.897466024761377	0.858	0.375	2.27929769143448e-166	1	0.483
RGS1	Microglial cell	3.65329291814404e-174	1.15475373529537	0.991	0.429	7.04427940476534e-170	3	0.562
RGS13	Mast cell	0	0.755961361703633	0.596	0.006	0	3	0.59
RGS2	Delta cell	0	1.84544275624645	0.91	0.177	0	3	0.733
RGS2	Mitotic arrest phase fetal germ cell	0	1.84544275624645	0.91	0.177	0	3	0.733
RGS2	Microglial cell	0	1.84544275624645	0.91	0.177	0	3	0.733
RGS5	Pericyte	5.35558329226405e-255	2.79401092097676	0.792	0.018	1.03266357041435e-250	11	0.774
RGS5	Smooth muscle cell	5.35558329226405e-255	2.79401092097676	0.792	0.018	1.03266357041435e-250	11	0.774
RGS5	Pericyte	5.35558329226405e-255	2.79401092097676	0.792	0.018	1.03266357041435e-250	11	0.774
RGS5	Progenitor cell	5.35558329226405e-255	2.79401092097676	0.792	0.018	1.03266357041435e-250	11	0.774
RGS5	Mural cell	5.35558329226405e-255	2.79401092097676	0.792	0.018	1.03266357041435e-250	11	0.774
RGS5	Pericyte	5.35558329226405e-255	2.79401092097676	0.792	0.018	1.03266357041435e-250	11	0.774
RGS5	Pericyte	5.35558329226405e-255	2.79401092097676	0.792	0.018	1.03266357041435e-250	11	0.774
RGS5	Smooth muscle cell	5.35558329226405e-255	2.79401092097676	0.792	0.018	1.03266357041435e-250	11	0.774
RGS5	Smooth muscle cell	5.35558329226405e-255	2.79401092097676	0.792	0.018	1.03266357041435e-250	11	0.774
